3245,1399,3,        "ул Мира, д 2, кв 10"
3246,1400,2,   "ул Школьная, д 2, кв 100"
3247,1400,3,     "ул Садовая, д 5, кв 63"
3248,1400,2,    "ул Школьная, д 2, кв 74"
3249,1401,2,      "ул Лесная, д 5, кв 35"
3250,1402,3,   "ул Советская, д 3, кв 28"
3251,1402,1, "ул Центральная, д 5, кв 26"
3252,1402,1,   "ул Советская, д 3, кв 86"
3253,1403,1,    "ул Школьная, д 1, кв 57"
3254,1403,2,    "ул Школьная, д 2, кв 84"
3255,1403,2, "ул Набережная, д 4, кв 123"
3256,1404,3,       "ул Ленина, д 4, кв 8"
3257,1404,3,       "ул Новая, д 5, кв 12"
3258,1405,2,   "ул Набережная, д 6, кв 5"
3259,1405,2,   "ул Набережная, д 6, кв 7"
3260,1405,1,"ул Центральная, д 3, кв 109"
3261,1405,3,      "ул Ленина, д 4, кв 36"
3262,1407,3,     "ул Садовая, д 4, кв 92"
3263,1407,2,    "ул Школьная, д 1, кв 36"
3264,1408,1,     "ул Школьная, д 5, кв 5"
3265,1408,2,  "ул Набережная, д 6, кв 15"
3266,1408,3,     "ул Лесная, д 3, кв 101"
3267,1408,1,     "ул Садовая, д 1, кв 29"
3268,1409,2,     "ул Садовая, д 2, кв 56"
3269,1409,2,      "ул Ленина, д 1, кв 65"
3270,1409,1,     "ул Садовая, д 5, кв 68"
3271,1409,3,    "ул Школьная, д 7, кв 38"
3272,1409,1,"ул Центральная, д 3, кв 121"
3273,1410,3,"ул Центральная, д 7, кв 132"
3274,1410,3,       "ул Новая, д 7, кв 96"
3275,1410,3,"ул Центральная, д 3, кв 110"
3276,1411,1,    "ул Школьная, д 1, кв 22"
3277,1411,1,       "ул Новая, д 1, кв 65"
3278,1412,1,     "ул Садовая, д 7, кв 29"
3279,1412,1,     "ул Садовая, д 5, кв 64"
3280,1413,1,      "ул Ленина, д 5, кв 49"
3281,1414,1, "ул Центральная, д 4, кв 75"
3282,1414,2,        "ул Мира, д 2, кв 17"
3283,1414,3,        "ул Новая, д 2, кв 3"
3284,1415,2,        "ул Мира, д 3, кв 93"
3285,1415,1,  "ул Набережная, д 2, кв 79"
3286,1415,2,       "ул Новая, д 1, кв 86"
3287,1416,3,    "ул Школьная, д 3, кв 28"
3288,1416,3,        "ул Мира, д 3, кв 68"
3289,1417,2,"ул Центральная, д 3, кв 130"
3290,1417,1,  "ул Набережная, д 7, кв 62"
3291,1418,1,     "ул Садовая, д 7, кв 30"
3292,1419,3,    "ул Школьная, д 4, кв 90"
3293,1419,1,    "ул Садовая, д 4, кв 118"
3294,1419,2,"ул Центральная, д 1, кв 106"
3295,1419,2,    "ул Садовая, д 4, кв 137"
3296,1420,1,  "ул Молодёжная, д 3, кв 49"
3297,1420,1,    "ул Советская, д 4, кв 7"
3298,1420,1,      "ул Лесная, д 5, кв 86"
3299,1420,2,  "ул Набережная, д 1, кв 53"
3300,1421,3,  "ул Набережная, д 6, кв 34"
3301,1421,2,  "ул Молодёжная, д 5, кв 85"
3302,1421,3,        "ул Новая, д 4, кв 7"
3303,1422,3,      "ул Ленина, д 6, кв 70"
3304,1422,1,       "ул Новая, д 2, кв 86"
3305,1422,1,     "ул Школьная, д 4, кв 4"
3306,1423,3,      "ул Ленина, д 5, кв 94"
3307,1424,2,        "ул Мира, д 1, кв 48"
3308,1424,3, "ул Центральная, д 6, кв 18"
3309,1425,1,       "ул Новая, д 4, кв 22"
3310,1426,1,        "ул Мира, д 1, кв 27"
3311,1426,2,  "ул Молодёжная, д 2, кв 33"
3312,1427,1,       "ул Новая, д 4, кв 87"
3313,1427,2, "ул Центральная, д 5, кв 63"
3314,1427,3,       "ул Новая, д 6, кв 16"
3315,1427,3,    "ул Школьная, д 7, кв 26"
3316,1427,2,   "ул Советская, д 3, кв 54"
3317,1428,1,        "ул Мира, д 6, кв 57"
3318,1428,3,     "ул Ленина, д 6, кв 139"
3319,1428,2,     "ул Садовая, д 2, кв 42"
3320,1428,3,      "ул Лесная, д 5, кв 63"
3321,1429,2,   "ул Советская, д 2, кв 31"
3322,1429,1,   "ул Советская, д 4, кв 61"
3323,1431,2,   "ул Советская, д 3, кв 64"
3324,1431,3,        "ул Мира, д 7, кв 83"
3325,1431,3,      "ул Ленина, д 4, кв 57"
3326,1431,1,   "ул Советская, д 2, кв 13"
3327,1431,3,       "ул Мира, д 7, кв 115"
3328,1432,2,     "ул Садовая, д 3, кв 25"
3329,1432,2,      "ул Лесная, д 4, кв 48"
3330,1433,1,  "ул Молодёжная, д 4, кв 41"
3331,1433,2,       "ул Новая, д 5, кв 47"
3332,1433,1,  "ул Молодёжная, д 3, кв 88"
3333,1433,3,  "ул Набережная, д 6, кв 23"
3334,1433,3, "ул Центральная, д 4, кв 77"
3335,1434,2,    "ул Школьная, д 4, кв 87"
3336,1436,1,  "ул Молодёжная, д 2, кв 76"
3337,1437,3,    "ул Школьная, д 4, кв 92"
3338,1437,3,   "ул Советская, д 2, кв 36"
3339,1437,1, "ул Центральная, д 6, кв 56"
3340,1437,2,   "ул Советская, д 4, кв 34"
3341,1438,3,"ул Центральная, д 7, кв 104"
3342,1439,2,       "ул Новая, д 5, кв 90"
3343,1441,1,    "ул Школьная, д 7, кв 84"
3344,1441,3,     "ул Ленина, д 7, кв 106"
3345,1441,2,      "ул Лесная, д 2, кв 40"
3346,1441,2,    "ул Школьная, д 5, кв 76"
3347,1442,2,        "ул Мира, д 1, кв 92"
3348,1442,2,   "ул Советская, д 2, кв 70"
3349,1442,1,      "ул Ленина, д 2, кв 86"
3350,1442,3,        "ул Мира, д 1, кв 68"
3351,1443,2,    "ул Школьная, д 5, кв 22"
3352,1444,1,    "ул Садовая, д 3, кв 129"
3353,1444,1, "ул Центральная, д 3, кв 92"
3354,1446,3,    "ул Школьная, д 6, кв 27"
3355,1446,1, "ул Центральная, д 1, кв 51"
3356,1447,3,      "ул Лесная, д 2, кв 53"
3357,1449,2,      "ул Ленина, д 4, кв 62"
3358,1449,1,       "ул Новая, д 5, кв 33"
3359,1449,2, "ул Центральная, д 3, кв 73"
3360,1449,1,     "ул Ленина, д 7, кв 132"
3361,1449,2,       "ул Новая, д 2, кв 32"
3362,1450,2,      "ул Лесная, д 2, кв 73"
3363,1450,2,       "ул Новая, д 4, кв 15"
3364,1450,2,     "ул Садовая, д 8, кв 38"
3365,1451,2,        "ул Мира, д 1, кв 17"
3366,1451,2,       "ул Новая, д 3, кв 52"
3367,1451,1,     "ул Садовая, д 3, кв 77"
3368,1454,1,    "ул Школьная, д 4, кв 37"
3369,1454,1,   "ул Советская, д 2, кв 68"
3370,1455,1,       "ул Мира, д 7, кв 117"
3371,1455,2,       "ул Новая, д 7, кв 28"
3372,1456,2,     "ул Садовая, д 8, кв 75"
3373,1456,1,     "ул Садовая, д 5, кв 79"
3374,1456,2,  "ул Набережная, д 1, кв 29"
3375,1456,3,        "ул Мира, д 3, кв 53"
3376,1456,3,     "ул Садовая, д 6, кв 84"
3377,1457,2, "ул Центральная, д 6, кв 49"
3378,1458,1,       "ул Новая, д 6, кв 33"
3379,1458,2,   "ул Школьная, д 8, кв 143"
3380,1458,3,    "ул Школьная, д 8, кв 71"
3381,1459,3,     "ул Садовая, д 5, кв 75"
3382,1461,1, "ул Центральная, д 7, кв 92"
3383,1461,2,   "ул Набережная, д 4, кв 4"
3384,1461,2,      "ул Ленина, д 7, кв 66"
3385,1461,2,        "ул Мира, д 1, кв 83"
3386,1462,2,        "ул Мира, д 5, кв 48"
3387,1462,2,        "ул Мира, д 2, кв 15"
3388,1462,2,     "ул Садовая, д 3, кв 79"
3389,1462,2,      "ул Ленина, д 7, кв 41"
3390,1463,3,         "ул Мира, д 2, кв 7"
3391,1463,1,      "ул Лесная, д 1, кв 12"
3392,1464,3,        "ул Мира, д 5, кв 84"
3393,1464,1,      "ул Ленина, д 6, кв 87"
3394,1464,3,        "ул Мира, д 2, кв 52"
3395,1464,1,    "ул Школьная, д 9, кв 18"
3396,1465,3,        "ул Мира, д 2, кв 79"
3397,1465,2,       "ул Новая, д 7, кв 50"
3398,1465,2,   "ул Советская, д 2, кв 56"
3399,1465,2,        "ул Мира, д 4, кв 73"
3400,1465,3,  "ул Центральная, д 6, кв 7"
3401,1466,1,    "ул Школьная, д 3, кв 84"
3402,1467,2,  "ул Советская, д 5, кв 100"
3403,1467,3,     "ул Садовая, д 4, кв 98"
3404,1467,3,       "ул Новая, д 6, кв 56"
3405,1467,3,"ул Центральная, д 3, кв 106"
3406,1467,3,      "ул Лесная, д 4, кв 35"
3407,1468,1,        "ул Мира, д 2, кв 59"
3408,1470,2,     "ул Садовая, д 3, кв 70"
3409,1470,1,       "ул Новая, д 4, кв 68"
3410,1470,2,      "ул Лесная, д 5, кв 32"
3411,1470,1,    "ул Школьная, д 3, кв 89"
3412,1471,3, "ул Центральная, д 6, кв 21"
3413,1471,3,       "ул Мира, д 7, кв 131"
3414,1473,1,     "ул Ленина, д 3, кв 104"
3415,1474,1,      "ул Ленина, д 1, кв 66"
3416,1476,2,  "ул Набережная, д 2, кв 80"
3417,1476,3,  "ул Молодёжная, д 1, кв 84"
3418,1476,2,        "ул Новая, д 6, кв 7"
3419,1476,1, "ул Центральная, д 5, кв 48"
3420,1477,3,  "ул Набережная, д 6, кв 84"
3421,1477,3,   "ул Набережная, д 2, кв 9"
3422,1478,1,     "ул Садовая, д 5, кв 34"
3423,1479,2, "ул Центральная, д 5, кв 20"
3424,1479,1,      "ул Ленина, д 7, кв 50"
3425,1479,2,       "ул Новая, д 2, кв 60"
3426,1479,1,     "ул Ленина, д 5, кв 100"
3427,1480,2,      "ул Лесная, д 5, кв 83"
3428,1481,2,    "ул Школьная, д 3, кв 39"
3429,1482,2,        "ул Мира, д 1, кв 13"
3430,1482,2,      "ул Ленина, д 1, кв 73"
3431,1483,2,  "ул Набережная, д 4, кв 49"
3432,1483,3, "ул Центральная, д 3, кв 63"
3433,1483,1, "ул Центральная, д 4, кв 47"
3434,1483,2,        "ул Мира, д 1, кв 61"
3435,1483,3,        "ул Мира, д 6, кв 60"
3436,1484,1,   "ул Школьная, д 8, кв 130"
3437,1484,3,    "ул Школьная, д 8, кв 25"
3438,1485,2,  "ул Молодёжная, д 1, кв 90"
3439,1485,1,       "ул Новая, д 6, кв 80"
3440,1485,2,        "ул Мира, д 3, кв 41"
3441,1486,2, "ул Центральная, д 4, кв 84"
3442,1486,2,      "ул Лесная, д 2, кв 13"
3443,1486,3,        "ул Мира, д 7, кв 80"
3444,1487,1,      "ул Ленина, д 4, кв 22"
3445,1487,3,     "ул Садовая, д 8, кв 31"
3446,1487,2,      "ул Лесная, д 3, кв 58"
3447,1487,1,        "ул Мира, д 1, кв 79"
3448,1487,2,       "ул Новая, д 5, кв 82"
3449,1488,1,  "ул Молодёжная, д 4, кв 20"
3450,1488,2,        "ул Мира, д 7, кв 51"
3451,1488,3,     "ул Лесная, д 3, кв 126"
3452,1488,2,        "ул Новая, д 4, кв 5"
3453,1489,3,   "ул Советская, д 3, кв 29"
3454,1489,3,      "ул Ленина, д 2, кв 58"
3455,1489,3,  "ул Молодёжная, д 3, кв 10"
3456,1490,1,  "ул Молодёжная, д 3, кв 21"
3457,1492,1,      "ул Ленина, д 6, кв 53"
3458,1492,2,      "ул Ленина, д 4, кв 45"
3459,1493,1,        "ул Мира, д 3, кв 96"
3460,1493,2,     "ул Школьная, д 2, кв 3"
3461,1493,2,      "ул Ленина, д 1, кв 88"
3462,1495,3,  "ул Набережная, д 7, кв 13"
3463,1495,1,  "ул Набережная, д 7, кв 38"
3464,1496,2,  "ул Центральная, д 7, кв 1"
3465,1497,1,      "ул Ленина, д 4, кв 19"
3466,1497,1,   "ул Школьная, д 6, кв 107"
3467,1497,1,         "ул Мира, д 6, кв 1"
3468,1498,2,  "ул Набережная, д 3, кв 69"
3469,1498,1, "ул Центральная, д 2, кв 22"
3470,1498,2,        "ул Мира, д 7, кв 84"
3471,1499,2,   "ул Советская, д 3, кв 85"
3472,1499,1,   "ул Советская, д 5, кв 41"
3473,1500,1, "ул Центральная, д 7, кв 43"
3474,1500,3,     "ул Ленина, д 6, кв 144"
3475,1501,1,   "ул Школьная, д 1, кв 102"
3476,1501,1, "ул Центральная, д 6, кв 44"
3477,1501,2,     "ул Школьная, д 6, кв 3"
3478,1501,3,        "ул Мира, д 3, кв 16"
3479,1502,1,     "ул Ленина, д 7, кв 111"
3480,1502,2,  "ул Набережная, д 5, кв 63"
3481,1502,1,     "ул Ленина, д 4, кв 126"
3482,1502,1,     "ул Садовая, д 8, кв 54"
3483,1502,2,    "ул Школьная, д 6, кв 42"
3484,1503,3,    "ул Школьная, д 1, кв 86"
3485,1503,2,      "ул Ленина, д 4, кв 17"
3486,1503,3,       "ул Ленина, д 2, кв 1"
3487,1503,3,   "ул Советская, д 5, кв 55"
3488,1503,1,     "ул Садовая, д 2, кв 60"
3489,1504,3,      "ул Ленина, д 1, кв 36"
3490,1504,2,"ул Центральная, д 5, кв 101"
3491,1504,2,  "ул Молодёжная, д 4, кв 18"
3492,1504,1, "ул Центральная, д 7, кв 27"
3493,1505,3,      "ул Новая, д 7, кв 101"
3494,1506,3,       "ул Новая, д 5, кв 94"
3495,1506,2,    "ул Садовая, д 3, кв 107"
3496,1507,3,  "ул Молодёжная, д 5, кв 84"
3497,1507,2,   "ул Советская, д 2, кв 60"
3498,1507,2,       "ул Мира, д 7, кв 118"
3499,1507,1,       "ул Ленина, д 6, кв 7"
3500,1507,1,       "ул Новая, д 1, кв 94"
3501,1508,2,    "ул Школьная, д 3, кв 91"
3502,1508,1,     "ул Садовая, д 4, кв 69"
3503,1509,1,      "ул Лесная, д 5, кв 41"
3504,1510,2,  "ул Молодёжная, д 4, кв 36"
3505,1510,3,    "ул Школьная, д 9, кв 47"
3506,1510,2,   "ул Советская, д 4, кв 48"
3507,1510,2,       "ул Новая, д 5, кв 57"
3508,1510,2,     "ул Садовая, д 1, кв 49"
3509,1511,2,    "ул Школьная, д 7, кв 40"
3510,1511,1,  "ул Набережная, д 6, кв 31"
3511,1512,1,  "ул Набережная, д 2, кв 63"
3512,1512,2,   "ул Советская, д 5, кв 65"
3513,1513,2,        "ул Мира, д 4, кв 96"
3514,1513,2,     "ул Садовая, д 4, кв 58"
3515,1513,2,       "ул Новая, д 1, кв 15"
3516,1515,2,"ул Центральная, д 4, кв 100"
3517,1515,2,       "ул Новая, д 4, кв 84"
3518,1515,2,     "ул Школьная, д 4, кв 8"
3519,1515,1,  "ул Центральная, д 1, кв 1"
3520,1515,1,        "ул Мира, д 3, кв 12"
3521,1516,1,   "ул Школьная, д 8, кв 124"
3522,1516,1,      "ул Лесная, д 3, кв 74"
3523,1516,2,   "ул Советская, д 2, кв 69"
3524,1517,1,   "ул Советская, д 5, кв 35"
3525,1517,3,      "ул Лесная, д 2, кв 88"
3526,1519,1,      "ул Лесная, д 4, кв 65"
3527,1519,1,     "ул Садовая, д 1, кв 52"
3528,1519,3,        "ул Мира, д 4, кв 82"
3529,1519,3,   "ул Школьная, д 8, кв 137"
3530,1519,1,  "ул Молодёжная, д 1, кв 60"
3531,1520,2,     "ул Ленина, д 7, кв 143"
3532,1520,1,    "ул Школьная, д 5, кв 16"
3533,1520,3,        "ул Мира, д 4, кв 32"
3534,1521,3,       "ул Новая, д 6, кв 27"
3535,1521,3,      "ул Ленина, д 6, кв 67"
3536,1521,2,     "ул Садовая, д 6, кв 29"
3537,1524,3,  "ул Набережная, д 1, кв 11"
3538,1524,1,       "ул Новая, д 3, кв 59"
3539,1524,2,      "ул Ленина, д 7, кв 97"
3540,1524,3,      "ул Лесная, д 1, кв 25"
3541,1524,2,         "ул Мира, д 4, кв 5"
3542,1525,2,     "ул Садовая, д 6, кв 38"
3543,1526,2,  "ул Молодёжная, д 1, кв 95"
3544,1526,1,"ул Центральная, д 7, кв 134"
3545,1527,1,  "ул Набережная, д 7, кв 50"
3546,1527,3,       "ул Новая, д 7, кв 94"
3547,1527,3,     "ул Садовая, д 8, кв 62"
3548,1527,3,      "ул Ленина, д 7, кв 60"
3549,1527,3,    "ул Школьная, д 7, кв 89"
3550,1528,3, "ул Центральная, д 6, кв 81"
3551,1528,2,       "ул Новая, д 7, кв 37"
3552,1528,1,        "ул Мира, д 7, кв 92"
3553,1530,1,       "ул Мира, д 5, кв 123"
3554,1530,1,    "ул Школьная, д 1, кв 41"
3555,1530,1,        "ул Мира, д 2, кв 56"
3556,1531,2,   "ул Советская, д 4, кв 54"
3557,1531,3,        "ул Новая, д 3, кв 1"
3558,1531,2,     "ул Ленина, д 4, кв 100"
3559,1532,3,    "ул Школьная, д 4, кв 86"
3560,1532,3,  "ул Набережная, д 5, кв 48"
3561,1533,3,     "ул Садовая, д 1, кв 56"
3562,1533,2,      "ул Ленина, д 2, кв 69"
3563,1533,2,  "ул Центральная, д 1, кв 2"
3564,1534,1,      "ул Лесная, д 1, кв 85"
3565,1535,3,       "ул Новая, д 5, кв 98"
3566,1535,2,   "ул Советская, д 1, кв 85"
3567,1535,2,    "ул Советская, д 2, кв 8"
3568,1537,2,       "ул Новая, д 4, кв 85"
3569,1537,3,   "ул Школьная, д 7, кв 107"
3570,1537,2,  "ул Набережная, д 2, кв 90"
3571,1537,2,  "ул Центральная, д 6, кв 1"
3572,1537,1,    "ул Школьная, д 9, кв 90"
3573,1538,1,      "ул Ленина, д 2, кв 98"
3574,1540,1,"ул Центральная, д 7, кв 108"
3575,1541,2,    "ул Школьная, д 5, кв 84"
3576,1541,3,        "ул Мира, д 3, кв 65"
3577,1541,2,  "ул Молодёжная, д 2, кв 49"
3578,1541,2,   "ул Школьная, д 8, кв 123"
3579,1542,2,  "ул Набережная, д 5, кв 83"
3580,1542,3,       "ул Ленина, д 5, кв 3"
3581,1542,2,       "ул Новая, д 2, кв 42"
3582,1542,3, "ул Центральная, д 7, кв 55"
3583,1543,2,       "ул Мира, д 4, кв 112"
3584,1544,3,       "ул Новая, д 4, кв 26"
3585,1544,1,   "ул Школьная, д 8, кв 141"
3586,1544,3,        "ул Мира, д 3, кв 73"
3587,1544,1,"ул Центральная, д 7, кв 147"
3588,1545,1,       "ул Ленина, д 1, кв 2"
3589,1545,2, "ул Набережная, д 3, кв 109"
3590,1547,1,   "ул Советская, д 1, кв 44"
3591,1548,1,      "ул Ленина, д 4, кв 77"
3592,1548,3,     "ул Школьная, д 6, кв 2"
3593,1549,1,  "ул Набережная, д 2, кв 34"
3594,1549,3,       "ул Мира, д 7, кв 108"
3595,1549,1,        "ул Мира, д 5, кв 44"
3596,1550,1,  "ул Набережная, д 3, кв 89"
3597,1550,3,     "ул Садовая, д 3, кв 78"
3598,1551,3,"ул Центральная, д 4, кв 118"
3599,1551,1,        "ул Мира, д 7, кв 35"
3600,1553,3,   "ул Советская, д 1, кв 47"
3601,1553,3,     "ул Садовая, д 8, кв 35"
3602,1554,3,      "ул Лесная, д 4, кв 74"
3603,1555,1, "ул Молодёжная, д 1, кв 110"
3604,1555,1,    "ул Школьная, д 8, кв 88"
3605,1555,3,     "ул Садовая, д 1, кв 72"
3606,1557,3,     "ул Садовая, д 8, кв 59"
3607,1557,3,     "ул Ленина, д 1, кв 137"
3608,1557,3,    "ул Школьная, д 8, кв 94"
3609,1557,2,  "ул Молодёжная, д 4, кв 53"
3610,1560,1,        "ул Мира, д 1, кв 54"
3611,1560,2,       "ул Новая, д 1, кв 33"
3612,1560,2, "ул Центральная, д 1, кв 41"
3613,1561,1,      "ул Ленина, д 1, кв 63"
3614,1561,1,    "ул Школьная, д 1, кв 92"
3615,1562,2,  "ул Молодёжная, д 3, кв 29"
3616,1563,3,      "ул Лесная, д 5, кв 88"
3617,1563,2,   "ул Набережная, д 5, кв 9"
3618,1563,2,     "ул Садовая, д 4, кв 37"
3619,1563,3, "ул Центральная, д 5, кв 91"
3620,1564,2,  "ул Набережная, д 4, кв 67"
3621,1564,1,"ул Центральная, д 2, кв 122"
3622,1565,3,     "ул Лесная, д 2, кв 117"
3623,1565,1,    "ул Советская, д 1, кв 6"
3624,1565,2,      "ул Ленина, д 4, кв 31"
3625,1565,3,      "ул Лесная, д 5, кв 17"
3626,1566,2,      "ул Ленина, д 1, кв 47"
3627,1566,3,       "ул Новая, д 1, кв 38"
3628,1566,1,"ул Центральная, д 7, кв 144"
3629,1568,3,       "ул Новая, д 1, кв 44"
3630,1568,1,      "ул Новая, д 3, кв 122"
3631,1568,2,      "ул Лесная, д 2, кв 89"
3632,1568,3,  "ул Набережная, д 6, кв 74"
3633,1568,2,      "ул Новая, д 1, кв 123"
3634,1570,3,     "ул Ленина, д 7, кв 130"
3635,1572,1,    "ул Садовая, д 6, кв 139"
3636,1572,3,       "ул Новая, д 7, кв 66"
3637,1572,1,     "ул Садовая, д 5, кв 74"
3638,1572,2,   "ул Школьная, д 8, кв 113"
3639,1573,2,     "ул Садовая, д 1, кв 86"
3640,1573,1,     "ул Садовая, д 1, кв 64"
3641,1573,2,  "ул Набережная, д 3, кв 93"
3642,1574,3,  "ул Молодёжная, д 1, кв 44"
3643,1575,1,"ул Центральная, д 3, кв 129"
3644,1575,3,   "ул Набережная, д 6, кв 2"
3645,1576,2,    "ул Школьная, д 2, кв 11"
3646,1576,3, "ул Центральная, д 5, кв 44"
3647,1578,1,     "ул Садовая, д 2, кв 63"
3648,1578,3, "ул Центральная, д 4, кв 67"
3649,1578,1,    "ул Садовая, д 7, кв 125"
3650,1578,1, "ул Центральная, д 6, кв 19"
3651,1579,2,       "ул Новая, д 1, кв 45"
3652,1580,2,     "ул Садовая, д 1, кв 76"
3653,1580,2,        "ул Мира, д 6, кв 10"
3654,1580,1,    "ул Школьная, д 3, кв 88"
3655,1580,3,      "ул Лесная, д 2, кв 50"
3656,1581,3,     "ул Школьная, д 3, кв 9"
3657,1581,3,         "ул Мира, д 2, кв 5"
3658,1581,3,    "ул Школьная, д 4, кв 28"
3659,1581,3,   "ул Советская, д 1, кв 64"
3660,1581,1, "ул Центральная, д 2, кв 43"
3661,1583,2,       "ул Новая, д 7, кв 30"
3662,1583,3,  "ул Молодёжная, д 4, кв 46"
3663,1584,1,     "ул Ленина, д 4, кв 115"
3664,1585,3, "ул Набережная, д 7, кв 100"
3665,1586,3,       "ул Лесная, д 4, кв 4"
3666,1587,2,      "ул Ленина, д 1, кв 37"
3667,1587,1,    "ул Советская, д 4, кв 9"
3668,1587,2,         "ул Мира, д 5, кв 9"
3669,1587,2,     "ул Садовая, д 5, кв 25"
3670,1588,1,       "ул Мира, д 5, кв 127"
3671,1588,1,       "ул Новая, д 6, кв 78"
3672,1588,1,       "ул Новая, д 1, кв 12"
3673,1589,2,   "ул Советская, д 3, кв 24"
3674,1589,2,       "ул Новая, д 5, кв 70"
3675,1590,1,      "ул Ленина, д 3, кв 23"
3676,1590,1,      "ул Садовая, д 1, кв 6"
3677,1591,3,       "ул Новая, д 6, кв 13"
3678,1592,1, "ул Молодёжная, д 3, кв 110"
3679,1592,1,    "ул Школьная, д 3, кв 70"
3680,1592,3,     "ул Садовая, д 2, кв 35"
3681,1592,1,  "ул Молодёжная, д 2, кв 82"
3682,1593,3,  "ул Советская, д 5, кв 126"
3683,1593,2,      "ул Лесная, д 1, кв 10"
3684,1593,2,      "ул Ленина, д 6, кв 68"
3685,1596,3,        "ул Мира, д 2, кв 31"
3686,1596,2,   "ул Советская, д 4, кв 52"
3687,1596,1,     "ул Садовая, д 5, кв 80"
3688,1597,3,      "ул Ленина, д 5, кв 55"
3689,1599,2,        "ул Мира, д 2, кв 21"
3690,1599,1,  "ул Молодёжная, д 3, кв 36"
3691,1599,1,       "ул Мира, д 5, кв 113"
3692,1599,1,   "ул Советская, д 4, кв 83"
3693,1600,1, "ул Центральная, д 7, кв 18"
3694,1600,3,   "ул Советская, д 3, кв 16"
3695,1601,3,    "ул Школьная, д 8, кв 60"
3696,1602,2,   "ул Школьная, д 6, кв 136"
3697,1602,1,  "ул Набережная, д 3, кв 18"
3698,1603,3,      "ул Ленина, д 6, кв 96"
3699,1606,3,    "ул Школьная, д 5, кв 77"
3700,1607,1,        "ул Мира, д 3, кв 89"
3701,1607,3,     "ул Садовая, д 3, кв 51"
3702,1607,1,     "ул Ленина, д 6, кв 130"
3703,1607,3, "ул Центральная, д 5, кв 34"
3704,1608,2,    "ул Советская, д 2, кв 9"
3705,1608,1,       "ул Мира, д 5, кв 121"
3706,1609,3,       "ул Новая, д 1, кв 83"
3707,1609,2,        "ул Мира, д 3, кв 67"
3708,1609,1,    "ул Школьная, д 6, кв 82"
3709,1610,1,      "ул Ленина, д 5, кв 42"
3710,1610,2,    "ул Школьная, д 9, кв 38"
3711,1610,3,  "ул Набережная, д 2, кв 99"
3712,1610,2,        "ул Мира, д 1, кв 52"
3713,1610,3,       "ул Новая, д 3, кв 29"
3714,1611,1,  "ул Набережная, д 3, кв 43"
3715,1611,1,        "ул Мира, д 3, кв 76"
3716,1612,3,   "ул Советская, д 5, кв 32"
3717,1613,2,   "ул Школьная, д 2, кв 107"
3718,1613,3, "ул Центральная, д 5, кв 94"
3719,1613,1,      "ул Ленина, д 4, кв 63"
3720,1613,3,     "ул Ленина, д 6, кв 109"
3721,1614,2,      "ул Ленина, д 1, кв 42"
3722,1615,1,      "ул Лесная, д 2, кв 52"
3723,1615,1,  "ул Молодёжная, д 3, кв 41"
3724,1615,2,  "ул Набережная, д 7, кв 17"
3725,1615,2,  "ул Молодёжная, д 2, кв 39"
3726,1617,2,    "ул Советская, д 4, кв 8"
3727,1617,1,     "ул Садовая, д 6, кв 55"
3728,1618,1,     "ул Ленина, д 6, кв 141"
3729,1620,2,  "ул Молодёжная, д 4, кв 26"
3730,1620,2,    "ул Школьная, д 8, кв 44"
3731,1621,3,   "ул Советская, д 3, кв 74"
3732,1622,1,   "ул Советская, д 3, кв 69"
3733,1622,2,  "ул Набережная, д 2, кв 75"
3734,1622,3,       "ул Новая, д 1, кв 72"
3735,1622,2,   "ул Школьная, д 9, кв 103"
3736,1622,3,  "ул Набережная, д 2, кв 82"
3737,1623,3,    "ул Школьная, д 9, кв 20"
3738,1623,2,      "ул Садовая, д 8, кв 6"
3739,1623,3,  "ул Набережная, д 3, кв 23"
3740,1624,3,    "ул Школьная, д 7, кв 51"
3741,1624,2,      "ул Лесная, д 5, кв 14"
3742,1624,2,       "ул Новая, д 4, кв 10"
3743,1624,2,   "ул Советская, д 4, кв 11"
3744,1624,2,"ул Центральная, д 4, кв 130"
3745,1625,1,        "ул Мира, д 5, кв 65"
3746,1629,2,  "ул Набережная, д 4, кв 38"
3747,1631,1,      "ул Лесная, д 4, кв 43"
3748,1632,1,      "ул Садовая, д 2, кв 6"
3749,1632,1,    "ул Школьная, д 9, кв 79"
3750,1632,2,       "ул Новая, д 7, кв 85"
3751,1632,1,     "ул Садовая, д 4, кв 11"
3752,1632,2, "ул Молодёжная, д 3, кв 112"
3753,1633,1,  "ул Набережная, д 4, кв 74"
3754,1633,2,      "ул Лесная, д 3, кв 16"
3755,1635,3,    "ул Школьная, д 1, кв 33"
3756,1635,1, "ул Центральная, д 7, кв 24"
3757,1638,1,  "ул Молодёжная, д 1, кв 92"
3758,1640,1,  "ул Набережная, д 6, кв 38"
3759,1640,3,       "ул Новая, д 5, кв 14"
3760,1640,3,  "ул Набережная, д 7, кв 87"
3761,1640,1, "ул Центральная, д 7, кв 22"
3762,1641,1, "ул Набережная, д 4, кв 113"
3763,1641,1,     "ул Садовая, д 6, кв 45"
3764,1641,2,  "ул Молодёжная, д 5, кв 62"
3765,1642,1,       "ул Лесная, д 5, кв 3"
3766,1644,1, "ул Центральная, д 2, кв 34"
3767,1644,2,   "ул Советская, д 2, кв 64"
3768,1646,3,    "ул Школьная, д 1, кв 44"
